symboling,normalized_losses,wheel_base,length,width,height,curb_weight,engine_size,bore,stroke,compression_ratio,horsepower,peak_rpm,city_mpg,highway_mpg,price
1.9070502502074458,159.6027064703435,94.93478603153437,174.7744879841936,65.43524525754619,50.611127562049525,2497.0063201484354,158.31222174089493,3.6782666101710526,2.7257306650239332,7.210820834974472,139.22827545530305,4859.426338709188,18.934048331571574,22.79604625908346,14807.022319005111
1.4740237954015036,85.07651790647654,97.80111891345247,177.1564581256281,66.83248058547042,56.05893903279561,2594.8638520152163,121.9421711136107,3.190082314816646,2.894891845076097,13.65123202348472,95.02104937317249,4515.358503277577,25.39413482755186,29.089947582986863,14026.15569163706
2.3260684631275304,216.81917386237092,97.02452785580401,178.52945221146473,65.97859309123669,51.11662328370801,2811.2457011624824,144.76395783455578,3.440774313000575,2.969062475004315,5.888556642748462,147.74283194758058,6029.908621650178,12.671524452774003,18.691908001903766,17668.25382012709
0.3188867886241562,82.5066764358153,93.70684486676143,163.10988119439395,62.8903443304905,52.427864320024646,1671.6128432488513,72.39015207601295,3.1369838621290485,2.6001007224107435,13.105224449839097,43.113080700778795,4656.20878825283,38.2160921193,43.77341467510496,4963.669307954036
-0.37448741670632557,126.15212636128128,112.42336657787257,197.74154074833478,69.2134007665984,56.961597818944966,3460.5065859239867,222.3639596427479,3.1176539486425567,4.49183943116817,15.411728608645635,121.20588000845157,3725.4999009881794,25.701723138081746,27.652924414872363,24209.7417341525
0.5421730959268105,101.23118590499286,96.02045996121991,169.64871056210384,67.02962237357559,50.93441602625295,2340.647054452826,120.11423116740612,3.1885785740167263,3.8669877287513272,12.427209749147888,98.62304577541974,5170.998028128649,28.697159272330488,37.80243125947109,9244.54671198468
0.2749254879721539,74.84925860670697,103.17288057371077,175.1123667208469,66.55350989663168,56.29886580841919,2488.947855242749,99.57454043312381,3.363881030448505,2.7236808483747437,9.75430466857044,80.59383165835314,5019.1580802011495,24.328824224031283,28.241147304253882,9014.2623954411
0.7954169794634813,113.03141664671767,104.40285358050278,182.1679549296878,67.39520992217895,59.21188392491471,3101.6282124567383,175.8029057359055,3.307800284991217,3.5208195846812345,10.322377600520266,149.58841943068626,4958.404968269057,21.402981592852175,24.97624858330791,23424.39142418064
-2.0,63.10460599729089,108.71085431993704,187.4506834133917,66.45307831679003,56.79016121790862,2805.29198374491,117.70793475459195,3.753368080796527,2.68872647285398,8.007213005804013,139.44370690875172,5240.176447686725,15.317465522106987,20.00394714132614,16282.687996765115
0.6622691093993973,85.45290686540535,96.08974873906591,170.07500191772607,64.68464132989114,55.60338918370414,2446.5463600007033,123.93244279221464,3.080302087900433,3.0503641478481995,13.018665440329363,72.93265332424404,5026.503946231359,27.173257927883334,30.839350865678032,10435.003165798644
0.7063345724299666,99.53455055184577,94.76462145328856,162.23850335234576,63.28666712967601,53.51022829029062,2029.45043810739,81.3404675692575,2.8778893144746767,3.089988236465992,16.844764620565726,42.559891754795906,4744.262464111973,34.24212637740209,39.56022208203568,3981.5829310606587
1.5139288305409249,137.21161582847722,100.70929856558395,181.46880673694085,66.97680632586425,53.05892649058632,2944.0875526356895,161.63477022569666,3.791575011493159,3.200898151433879,10.789298724360052,130.8876898330215,4391.104347673129,24.573870250463184,30.159951890592446,17103.820609966995
1.4773736188781772,127.79376006916844,90.65907531515452,155.81593585502162,63.78455806736482,53.75518188869458,1595.4001876879283,71.84367348616189,2.7762453165421714,3.7043702010444854,8.206817281450702,73.3744402062855,5863.316112257561,33.75175627589864,42.21978682272364,5091.918456875654
2.0439023954661515,98.63208683445228,88.92583549492505,157.8546951828875,61.62135250718686,51.860494621237294,1719.2522613011315,58.01163591116725,3.030455150488938,3.411565091175011,14.533582664365635,16.807578514727766,4617.222603110914,40.348289715748294,45.19696471162293,6769.472336704791
1.1907210901872212,133.3378811305053,96.80268402373625,170.26946216094422,65.50841047904804,56.311258356444604,2223.7057865277657,93.77725596416683,3.138261985294778,3.044603266024681,17.837404534745737,43.77172673598589,4715.9404451337605,39.171877180679004,42.3325364986495,7377.509862601772
3.0,153.29764647682356,88.79254663180036,163.17684462898472,63.98808995568986,47.577711705373105,2070.0814305021954,130.16970088987608,3.4089795861537704,2.794652977202399,3.852756229202779,126.21891683241103,5550.127329977295,20.625328922762556,29.599610686663556,21071.12805207699
-0.8406897355198638,67.58799314973035,97.25314813453805,178.08478333943728,66.48911439021057,54.53260207875285,2453.8458650686634,100.46301088275241,2.7762481075957313,3.3389544070998216,9.434631662878042,88.31763118381927,5432.82361759658,26.88446586853237,34.37833042713933,7744.3611667874575
-0.6799146949810763,80.95914128753047,100.80460881796948,171.82809579401007,65.18668151037309,53.81603811349033,2439.160279283333,92.34433589101391,3.129798787869693,2.9788802186269328,8.887586411361651,78.86632691405599,4544.488228567218,25.37024272969456,27.883465972068443,12079.646956578175
-0.5148830685541553,89.64246422673452,96.76751750769043,162.01306156521002,62.957250515688855,55.84542994176846,1718.01455957438,58.9646127427866,3.143013606166778,3.3983405314877637,10.17722063786097,12.641506064849565,4815.763876253723,36.95650224922752,41.621570905062576,-3936.414089168602
-0.3668915460778398,90.91321823660806,109.49273356160052,194.6981561760603,68.50567589129446,56.5569379967446,2998.779116702566,125.23903923517193,3.497626310802154,3.4229963352240333,16.52473450256876,116.72928179848634,5126.8145006037485,28.782860839155653,33.44620959684208,16960.012542900422
0.07172235407758354,149.78851234808292,98.55577762612536,162.98450300077508,65.93417639813684,54.09718172317667,2237.5418317421936,106.30603297831213,2.844403006655684,3.3509698936647343,8.795445292330323,73.52862040374619,4833.93313649928,30.693693673779986,34.633033254470405,6414.526333411554
0.8329567851754742,91.52899753015856,99.52857731193872,167.8210176748653,64.23746737878419,57.711386624292714,1988.137845867624,56.2207472596416,3.2525229241327196,3.254718799580367,9.908822620487308,42.99406443268194,5662.222139169157,28.307144314992144,31.474352916850837,140.62932717250987
0.6144158172404879,158.2837281267314,104.10959810365445,188.9255982226429,67.55035221413355,56.131421978666914,2928.9623567211847,130.98498489040887,3.506331247192618,3.4910544066858704,12.541479526422512,107.99429847066895,5464.451142863434,16.85393912412801,22.821213721028748,16198.298629150686
1.7737264068700052,128.99284586490245,93.30179418374793,169.2340754373301,63.971063015183034,49.3031643833411,2950.9831350066697,149.30299646481095,3.5120638952012984,3.2936092418467093,6.578928648279956,145.3215692691199,5657.6190086193,15.903074515533552,22.342169308052966,15111.93858240898
0.4601310244866754,113.19097231539055,95.1843307411832,164.4067676030314,64.32676378748575,53.412411133657926,2184.9648223862337,147.17792739186368,3.3593404019517217,2.911129291649098,15.162716189183667,72.95486817042337,4578.68441941863,36.12594810641036,41.323071409025054,11386.67538954857
3.0,176.89604165235502,92.92021941873523,165.22746128544028,65.69826707822433,51.80516958079927,2342.292026818805,150.79880687945797,2.94383282147989,3.656353299640962,9.852995502540255,116.36195808645626,5746.9780629855395,32.59441005127885,37.19409408893312,13380.264783631272
1.484488352907566,154.84139074013632,100.58522229103106,183.47493006356547,66.51193362285838,52.77666582280822,2786.5891939253233,147.8859775845562,3.0497096634275023,3.2499332119335795,6.72457177264085,114.09937114424748,5150.405429873616,20.952487715815835,25.18011611572462,13859.671291370649
0.4110312038401247,127.63670473510109,103.42080437135624,180.0878638953153,67.4593768181982,51.917209363705055,2973.5734342510495,159.6996711286746,3.4236414181171577,3.1298501882719187,7.172834880690639,125.03861498739548,5281.143179186097,20.05251083417192,21.77342024608896,16884.913206923247
-1.6665810763811981,79.37624271684469,104.97960018424658,179.39104038892515,66.05165525719606,58.190740218760745,2446.8081417810367,113.01951152991495,3.0521008654059836,3.3630031546157433,10.422575717595159,67.11136066100104,4593.24052051298,29.459332094030415,34.237131221597345,7288.289292206246
-0.6296739846368674,98.87732790170108,106.75065186371249,184.82865807429488,65.73834576280754,58.69719842967619,2696.728737488719,121.96250977690708,3.5931158566831294,2.8206930265595993,8.259118678982817,76.08600376212414,4575.788621648302,24.351419006902113,30.839331306634264,9770.171730358794
-0.22204322995141623,123.51715271480363,102.7322566471724,185.32575466155293,67.23684760567045,54.504265137486755,2622.3375559053525,119.40695605205505,3.5059711808484115,3.7723053531376163,12.063716763700457,103.12164073613924,5367.960519943441,29.260456676708465,33.84794258326473,9472.465432071991
0.20023460899594347,81.2919911481531,96.96849555976429,166.8251996067892,66.2229952518149,53.37740700001282,2310.7187967060318,123.26893307420514,3.1754244632701836,3.4854929065235596,8.463894031413778,81.53533181682127,5160.727674563785,31.723150954036377,34.70979902445584,11466.020940978546
1.433270114800865,96.36475946504534,94.89286525358558,167.3324915152377,63.387940310891246,57.08318986261408,2166.9598211031007,75.9774254174176,3.063490099312396,3.3600130089058604,18.939796384236352,52.77353925239066,5543.609521171559,32.1864660331512,38.78626329306432,7924.911957519671
-0.8294656699307693,67.81797487116971,102.43194308753691,178.1549612669225,64.76449176098029,57.05479781031987,2676.447782983881,135.03413154365055,3.5966767966370123,3.26743026375683,9.384677401355273,79.57392798240211,5002.790233096345,26.694239456414458,34.358198963283854,10272.51846618896
0.01873190831498217,133.5053443894434,103.54350456253583,179.90585311049438,66.46307295887478,58.858145227404634,2711.402708636452,115.64694683797384,3.3015068339583395,3.1219062463154423,11.1544011131234,96.34825277439793,5337.464241953074,22.12076097415801,25.311679319969393,11772.569749739125
-0.321709953241088,134.62160072988422,106.28421479028562,194.18148627677817,69.6508179538525,55.41223697655584,3275.735223087769,181.60912730674846,3.551748042082581,3.909271322246127,9.816739980192748,149.61021905867915,5288.217290115641,16.0592064023383,23.35061886641329,19262.04642607405
0.2739858717810222,89.78736362414989,96.43573090124923,167.75474577800665,63.215811977816614,53.97190574318631,2161.8480367409684,97.67500914320064,3.280615409142701,2.9413700838056362,13.13009077377503,72.74728041824788,5196.8562699249605,36.71237637915765,42.247052015449256,9082.280236045302
1.0053972985660646,125.80982089339763,93.83942606364836,157.4934261250517,65.00687247776612,53.57350359875024,2313.4721633366676,121.19845071565551,2.7248146876110733,3.489199303511719,11.396435961979247,101.97335268705878,5664.602654302568,30.104520534204326,35.72108087757881,13474.80317097395
1.3106204379528128,244.23222268167433,94.81113546633937,169.83103260200443,65.55184128818806,49.69692236396017,2365.8942641185586,102.82713440239667,3.402372359652164,3.744988539160652,10.97730038027993,118.39421225551975,5584.38587472331,23.871952824264536,32.067427667536556,8112.745937364145
-0.09319807268316538,72.37793806426137,103.2910291327522,188.6057716987131,65.83749649990335,56.987636793606384,2542.310640064518,90.79693218954525,3.1057663686691424,2.92934279362974,8.031740691639492,92.5064595547099,5768.7164297371555,19.543175956459617,25.341162732467225,8407.16256901659
-0.10638967085236928,65.06970158307945,96.8480818868089,164.04299344654365,63.12795961827821,53.130701044278325,1965.0341540391782,82.70299684163327,3.233823630720557,3.341844066964713,8.951911539680234,61.48091368406882,5909.989800119645,29.63935628819034,34.52085161597322,5858.233298345481
2.00665123301523,166.81096134222975,90.82600956850175,152.49528891875048,61.544175049278564,48.0688373862959,1886.2349684072462,81.80406426835657,2.9117889802806207,3.183219973311674,9.778525378266654,69.11254644625458,5688.217455124769,33.379440645183756,41.13061100499727,1944.9591038655126
3.0,149.86111427008157,89.19006683486467,162.09982469801957,66.02285293761078,48.411135740626705,2686.6008737455577,152.31470502989526,3.463049738908935,3.4492404192735537,7.900334700509884,163.42699312267862,5416.281624702532,17.788384114261923,23.491359942043047,23573.090457659702
1.442199994034878,122.46560035092024,98.03533773239486,184.687389556286,68.8521070460039,54.03595028072564,3178.311022599087,202.66808574257925,3.6158170190827423,3.7709861471668167,10.962275041239115,155.16363779253646,5016.818585035892,17.623343761593965,23.143569355488033,24126.335873619493
1.4163948339294965,168.70248965292927,98.63460954774946,177.88735567330102,64.94462808951255,53.400811635863576,3087.165824354579,162.00277349443274,3.378529871687854,3.448307298364186,8.599621577112694,191.08582360843184,6064.087384571395,16.169312878403915,23.297473009500596,21178.18974936057
0.2179152234399533,69.23257206764863,97.0043724066928,169.69531606169002,63.826112969589396,53.77002558508257,2045.2998125554038,67.26723223925613,3.1955742425583398,3.3207964839699997,9.470789169466055,61.23113123478324,4909.353345056681,31.075279398076226,37.731251369973236,1730.0434424827254
1.060436982038576,88.7416647924916,102.19440190528526,176.32711221591723,65.9098403243858,55.42654234809219,2556.3076377269977,115.78460783034618,3.5380748095613237,3.4583949351383407,14.503391540736725,66.3047320645553,4305.36786385167,28.004550598184956,33.12763229452764,7612.22255313354
